SourceName,DateAccessed,ParentLocation,Location,Period,Dim1,FactValueNumeric
WHO,10/17/2023 10:01,Europe,Belarus,2019,Both sexes,19.72
WHO,10/17/2023 10:01,Europe,Belarus,2019,Male,16.04
WHO,10/17/2023 10:01,Europe,Belarus,2019,Female,22.48
WHO,10/17/2023 10:01,Europe,Belarus,2015,Both sexes,19.23
WHO,10/17/2023 10:01,Europe,Belarus,2015,Male,15.67
WHO,10/17/2023 10:01,Europe,Belarus,2015,Female,21.87
WHO,10/17/2023 10:01,Europe,Belarus,2010,Both sexes,17.72
WHO,10/17/2023 10:01,Europe,Belarus,2010,Male,14.14
WHO,10/17/2023 10:01,Europe,Belarus,2010,Female,20.51
WHO,10/17/2023 10:01,Europe,Belarus,2000,Both sexes,17.15
WHO,10/17/2023 10:01,Europe,Belarus,2000,Male,14.07
WHO,10/17/2023 10:01,Europe,Belarus,2000,Female,19.45
WHO,10/17/2023 10:01,Europe,Switzerland,2019,Both sexes,25.43
WHO,10/17/2023 10:01,Europe,Switzerland,2019,Male,24.09
WHO,10/17/2023 10:01,Europe,Switzerland,2019,Female,26.65
WHO,10/17/2023 10:01,Europe,Switzerland,2015,Both sexes,24.84
WHO,10/17/2023 10:01,Europe,Switzerland,2015,Male,23.3
WHO,10/17/2023 10:01,Europe,Switzerland,2015,Female,26.23
WHO,10/17/2023 10:01,Europe,Switzerland,2010,Both sexes,24.65
WHO,10/17/2023 10:01,Europe,Switzerland,2010,Male,22.86
WHO,10/17/2023 10:01,Europe,Switzerland,2010,Female,26.19
WHO,10/17/2023 10:01,Europe,Switzerland,2000,Both sexes,22.99
WHO,10/17/2023 10:01,Europe,Switzerland,2000,Male,20.84
WHO,10/17/2023 10:01,Europe,Switzerland,2000,Female,24.8
WHO,10/17/2023 10:01,Europe,Cyprus,2019,Both sexes,24.92
WHO,10/17/2023 10:01,Europe,Cyprus,2019,Male,23.31
WHO,10/17/2023 10:01,Europe,Cyprus,2019,Female,26.43
WHO,10/17/2023 10:01,Europe,Cyprus,2015,Both sexes,24.17
WHO,10/17/2023 10:01,Europe,Cyprus,2015,Male,22.61
WHO,10/17/2023 10:01,Europe,Cyprus,2015,Female,25.64
WHO,10/17/2023 10:01,Europe,Cyprus,2010,Both sexes,23.54
WHO,10/17/2023 10:01,Europe,Cyprus,2010,Male,22.16
WHO,10/17/2023 10:01,Europe,Cyprus,2010,Female,24.83
WHO,10/17/2023 10:01,Europe,Cyprus,2000,Both sexes,21.86
WHO,10/17/2023 10:01,Europe,Cyprus,2000,Male,20.37
WHO,10/17/2023 10:01,Europe,Cyprus,2000,Female,23.24
WHO,10/17/2023 10:01,Europe,Czechia,2019,Both sexes,22.07
WHO,10/17/2023 10:01,Europe,Czechia,2019,Male,19.93
WHO,10/17/2023 10:01,Europe,Czechia,2019,Female,24
WHO,10/17/2023 10:01,Europe,Czechia,2015,Both sexes,21.5
WHO,10/17/2023 10:01,Europe,Czechia,2015,Male,19.34
WHO,10/17/2023 10:01,Europe,Czechia,2015,Female,23.4
WHO,10/17/2023 10:01,Europe,Czechia,2010,Both sexes,21.01
WHO,10/17/2023 10:01,Europe,Czechia,2010,Male,18.77
WHO,10/17/2023 10:01,Europe,Czechia,2010,Female,22.95
WHO,10/17/2023 10:01,Europe,Czechia,2000,Both sexes,19.34
WHO,10/17/2023 10:01,Europe,Czechia,2000,Male,17.03
WHO,10/17/2023 10:01,Europe,Czechia,2000,Female,21.26
WHO,10/17/2023 10:01,Europe,Germany,2019,Both sexes,24.41
WHO,10/17/2023 10:01,Europe,Germany,2019,Male,21.87
WHO,10/17/2023 10:01,Europe,Germany,2019,Female,26.87
WHO,10/17/2023 10:01,Europe,Germany,2015,Both sexes,23.21
WHO,10/17/2023 10:01,Europe,Germany,2015,Male,21.46
WHO,10/17/2023 10:01,Europe,Germany,2015,Female,24.84
WHO,10/17/2023 10:01,Europe,Germany,2010,Both sexes,23.15
WHO,10/17/2023 10:01,Europe,Germany,2010,Male,21.4
WHO,10/17/2023 10:01,Europe,Germany,2010,Female,24.76
WHO,10/17/2023 10:01,Europe,Germany,2000,Both sexes,21.75
WHO,10/17/2023 10:01,Europe,Germany,2000,Male,19.47
WHO,10/17/2023 10:01,Europe,Germany,2000,Female,23.57
WHO,10/17/2023 10:01,Europe,Denmark,2019,Both sexes,23.59
WHO,10/17/2023 10:01,Europe,Denmark,2019,Male,22.26
WHO,10/17/2023 10:01,Europe,Denmark,2019,Female,24.85
WHO,10/17/2023 10:01,Europe,Denmark,2015,Both sexes,23.16
WHO,10/17/2023 10:01,Europe,Denmark,2015,Male,21.78
WHO,10/17/2023 10:01,Europe,Denmark,2015,Female,24.45
WHO,10/17/2023 10:01,Europe,Denmark,2010,Both sexes,22.19
WHO,10/17/2023 10:01,Europe,Denmark,2010,Male,20.76
WHO,10/17/2023 10:01,Europe,Denmark,2010,Female,23.5
WHO,10/17/2023 10:01,Europe,Denmark,2000,Both sexes,20.63
WHO,10/17/2023 10:01,Europe,Denmark,2000,Male,18.97
WHO,10/17/2023 10:01,Europe,Denmark,2000,Female,22.08
WHO,10/17/2023 10:01,Europe,Spain,2019,Both sexes,25.39
WHO,10/17/2023 10:01,Europe,Spain,2019,Male,23.28
WHO,10/17/2023 10:01,Europe,Spain,2019,Female,27.34
WHO,10/17/2023 10:01,Europe,Spain,2015,Both sexes,24.71
WHO,10/17/2023 10:01,Europe,Spain,2015,Male,22.57
WHO,10/17/2023 10:01,Europe,Spain,2015,Female,26.69
WHO,10/17/2023 10:01,Europe,Spain,2010,Both sexes,24.42
WHO,10/17/2023 10:01,Europe,Spain,2010,Male,22.15
WHO,10/17/2023 10:01,Europe,Spain,2010,Female,26.5
WHO,10/17/2023 10:01,Europe,Spain,2000,Both sexes,22.7
WHO,10/17/2023 10:01,Europe,Spain,2000,Male,20.34
WHO,10/17/2023 10:01,Europe,Spain,2000,Female,24.82
WHO,10/17/2023 10:01,Europe,Estonia,2019,Both sexes,22.53
WHO,10/17/2023 10:01,Europe,Estonia,2019,Male,19.26
WHO,10/17/2023 10:01,Europe,Estonia,2019,Female,24.99
WHO,10/17/2023 10:01,Europe,Estonia,2015,Both sexes,21.92
WHO,10/17/2023 10:01,Europe,Estonia,2015,Male,18.62
WHO,10/17/2023 10:01,Europe,Estonia,2015,Female,24.32
WHO,10/17/2023 10:01,Europe,Estonia,2010,Both sexes,20.75
WHO,10/17/2023 10:01,Europe,Estonia,2010,Male,17.34
WHO,10/17/2023 10:01,Europe,Estonia,2010,Female,23.2
WHO,10/17/2023 10:01,Europe,Estonia,2000,Both sexes,18.61
WHO,10/17/2023 10:01,Europe,Estonia,2000,Male,15.39
WHO,10/17/2023 10:01,Europe,Estonia,2000,Female,20.94
WHO,10/17/2023 10:01,Europe,Finland,2019,Both sexes,24.16
WHO,10/17/2023 10:01,Europe,Finland,2019,Male,22.36
WHO,10/17/2023 10:01,Europe,Finland,2019,Female,25.81
WHO,10/17/2023 10:01,Europe,Finland,2015,Both sexes,23.91
WHO,10/17/2023 10:01,Europe,Finland,2015,Male,21.95
WHO,10/17/2023 10:01,Europe,Finland,2015,Female,25.68
WHO,10/17/2023 10:01,Europe,Finland,2010,Both sexes,23.29
WHO,10/17/2023 10:01,Europe,Finland,2010,Male,21.03
WHO,10/17/2023 10:01,Europe,Finland,2010,Female,25.28
WHO,10/17/2023 10:01,Europe,Finland,2000,Both sexes,21.6
WHO,10/17/2023 10:01,Europe,Finland,2000,Male,19.17
WHO,10/17/2023 10:01,Europe,Finland,2000,Female,23.56
WHO,10/17/2023 10:01,Europe,France,2019,Both sexes,25.34
WHO,10/17/2023 10:01,Europe,France,2019,Male,23.27
WHO,10/17/2023 10:01,Europe,France,2019,Female,27.21
WHO,10/17/2023 10:01,Europe,France,2015,Both sexes,25.01
WHO,10/17/2023 10:01,Europe,France,2015,Male,22.85
WHO,10/17/2023 10:01,Europe,France,2015,Female,26.93
WHO,10/17/2023 10:01,Europe,France,2010,Both sexes,24.71
WHO,10/17/2023 10:01,Europe,France,2010,Male,22.35
WHO,10/17/2023 10:01,Europe,France,2010,Female,26.77
WHO,10/17/2023 10:01,Europe,France,2000,Both sexes,23.01
WHO,10/17/2023 10:01,Europe,France,2000,Male,20.39
WHO,10/17/2023 10:01,Europe,France,2000,Female,25.29
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,24.13
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,22.96
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,25.23
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2015,Both sexes,23.52
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2015,Male,22.31
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2015,Female,24.65
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,23.36
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2010,Male,21.99
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2010,Female,24.62
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2000,Both sexes,21.31
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2000,Male,19.49
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2000,Female,22.91
WHO,10/17/2023 10:01,Europe,Georgia,2019,Both sexes,18.76
WHO,10/17/2023 10:01,Europe,Georgia,2019,Male,16.05
WHO,10/17/2023 10:01,Europe,Georgia,2019,Female,21.02
WHO,10/17/2023 10:01,Europe,Georgia,2015,Both sexes,18.43
WHO,10/17/2023 10:01,Europe,Georgia,2015,Male,15.98
WHO,10/17/2023 10:01,Europe,Georgia,2015,Female,20.46
WHO,10/17/2023 10:01,Europe,Georgia,2010,Both sexes,18.22
WHO,10/17/2023 10:01,Europe,Georgia,2010,Male,15.93
WHO,10/17/2023 10:01,Europe,Georgia,2010,Female,20.11
WHO,10/17/2023 10:01,Europe,Georgia,2000,Both sexes,16.99
WHO,10/17/2023 10:01,Europe,Georgia,2000,Male,15.21
WHO,10/17/2023 10:01,Europe,Georgia,2000,Female,18.45
WHO,10/17/2023 10:01,Europe,Greece,2019,Both sexes,23.84
WHO,10/17/2023 10:01,Europe,Greece,2019,Male,22.07
WHO,10/17/2023 10:01,Europe,Greece,2019,Female,25.52
WHO,10/17/2023 10:01,Europe,Greece,2015,Both sexes,23.46
WHO,10/17/2023 10:01,Europe,Greece,2015,Male,21.72
WHO,10/17/2023 10:01,Europe,Greece,2015,Female,25.11
WHO,10/17/2023 10:01,Europe,Greece,2010,Both sexes,23.33
WHO,10/17/2023 10:01,Europe,Greece,2010,Male,21.73
WHO,10/17/2023 10:01,Europe,Greece,2010,Female,24.85
WHO,10/17/2023 10:01,Europe,Greece,2000,Both sexes,21.54
WHO,10/17/2023 10:01,Europe,Greece,2000,Male,19.89
WHO,10/17/2023 10:01,Europe,Greece,2000,Female,23.09
WHO,10/17/2023 10:01,Europe,Croatia,2019,Both sexes,21.76
WHO,10/17/2023 10:01,Europe,Croatia,2019,Male,19.44
WHO,10/17/2023 10:01,Europe,Croatia,2019,Female,23.75
WHO,10/17/2023 10:01,Europe,Croatia,2015,Both sexes,21.05
WHO,10/17/2023 10:01,Europe,Croatia,2015,Male,18.59
WHO,10/17/2023 10:01,Europe,Croatia,2015,Female,23.16
WHO,10/17/2023 10:01,Europe,Croatia,2010,Both sexes,20.42
WHO,10/17/2023 10:01,Europe,Croatia,2010,Male,18.09
WHO,10/17/2023 10:01,Europe,Croatia,2010,Female,22.39
WHO,10/17/2023 10:01,Europe,Croatia,2000,Both sexes,19.02
WHO,10/17/2023 10:01,Europe,Croatia,2000,Male,16.69
WHO,10/17/2023 10:01,Europe,Croatia,2000,Female,20.91
WHO,10/17/2023 10:01,Europe,Hungary,2019,Both sexes,20.22
WHO,10/17/2023 10:01,Europe,Hungary,2019,Male,17.72
WHO,10/17/2023 10:01,Europe,Hungary,2019,Female,22.27
WHO,10/17/2023 10:01,Europe,Hungary,2015,Both sexes,19.9
WHO,10/17/2023 10:01,Europe,Hungary,2015,Male,17.44
WHO,10/17/2023 10:01,Europe,Hungary,2015,Female,21.86
WHO,10/17/2023 10:01,Europe,Hungary,2010,Both sexes,19.67
WHO,10/17/2023 10:01,Europe,Hungary,2010,Male,16.98
WHO,10/17/2023 10:01,Europe,Hungary,2010,Female,21.81
WHO,10/17/2023 10:01,Europe,Hungary,2000,Both sexes,17.96
WHO,10/17/2023 10:01,Europe,Hungary,2000,Male,15.31
WHO,10/17/2023 10:01,Europe,Hungary,2000,Female,20.12
WHO,10/17/2023 10:01,Europe,Ireland,2019,Both sexes,24.19
WHO,10/17/2023 10:01,Europe,Ireland,2019,Male,23.01
WHO,10/17/2023 10:01,Europe,Ireland,2019,Female,25.33
WHO,10/17/2023 10:01,Europe,Ireland,2015,Both sexes,23.66
WHO,10/17/2023 10:01,Europe,Ireland,2015,Male,22.31
WHO,10/17/2023 10:01,Europe,Ireland,2015,Female,24.94
WHO,10/17/2023 10:01,Europe,Ireland,2010,Both sexes,23.18
WHO,10/17/2023 10:01,Europe,Ireland,2010,Male,21.68
WHO,10/17/2023 10:01,Europe,Ireland,2010,Female,24.57
WHO,10/17/2023 10:01,Europe,Ireland,2000,Both sexes,20.19
WHO,10/17/2023 10:01,Europe,Ireland,2000,Male,18.34
WHO,10/17/2023 10:01,Europe,Ireland,2000,Female,21.93
WHO,10/17/2023 10:01,Europe,Iceland,2019,Both sexes,24.64
WHO,10/17/2023 10:01,Europe,Iceland,2019,Male,23.71
WHO,10/17/2023 10:01,Europe,Iceland,2019,Female,25.54
WHO,10/17/2023 10:01,Europe,Iceland,2015,Both sexes,24.41
WHO,10/17/2023 10:01,Europe,Iceland,2015,Male,23.45
WHO,10/17/2023 10:01,Europe,Iceland,2015,Female,25.29
WHO,10/17/2023 10:01,Europe,Iceland,2010,Both sexes,23.91
WHO,10/17/2023 10:01,Europe,Iceland,2010,Male,22.73
WHO,10/17/2023 10:01,Europe,Iceland,2010,Female,25.02
WHO,10/17/2023 10:01,Europe,Iceland,2000,Both sexes,22.62
WHO,10/17/2023 10:01,Europe,Iceland,2000,Male,21.18
WHO,10/17/2023 10:01,Europe,Iceland,2000,Female,23.97
WHO,10/17/2023 10:01,Europe,Israel,2019,Both sexes,24.9
WHO,10/17/2023 10:01,Europe,Israel,2019,Male,23.62
WHO,10/17/2023 10:01,Europe,Israel,2019,Female,26.03
WHO,10/17/2023 10:01,Europe,Israel,2015,Both sexes,24.31
WHO,10/17/2023 10:01,Europe,Israel,2015,Male,22.87
WHO,10/17/2023 10:01,Europe,Israel,2015,Female,25.59
WHO,10/17/2023 10:01,Europe,Israel,2010,Both sexes,24.15
WHO,10/17/2023 10:01,Europe,Israel,2010,Male,22.8
WHO,10/17/2023 10:01,Europe,Israel,2010,Female,25.31
WHO,10/17/2023 10:01,Europe,Israel,2000,Both sexes,21.95
WHO,10/17/2023 10:01,Europe,Israel,2000,Male,20.57
WHO,10/17/2023 10:01,Europe,Israel,2000,Female,23.13
WHO,10/17/2023 10:01,Europe,Italy,2019,Both sexes,25.04
WHO,10/17/2023 10:01,Europe,Italy,2019,Male,23.36
WHO,10/17/2023 10:01,Europe,Italy,2019,Female,26.53
WHO,10/17/2023 10:01,Europe,Italy,2015,Both sexes,24.48
WHO,10/17/2023 10:01,Europe,Italy,2015,Male,22.75
WHO,10/17/2023 10:01,Europe,Italy,2015,Female,26.01
WHO,10/17/2023 10:01,Europe,Italy,2010,Both sexes,24.37
WHO,10/17/2023 10:01,Europe,Italy,2010,Male,22.36
WHO,10/17/2023 10:01,Europe,Italy,2010,Female,26.1
WHO,10/17/2023 10:01,Europe,Italy,2000,Both sexes,22.54
WHO,10/17/2023 10:01,Europe,Italy,2000,Male,20.28
WHO,10/17/2023 10:01,Europe,Italy,2000,Female,24.47
WHO,10/17/2023 10:01,Europe,Kazakhstan,2019,Both sexes,19.46
WHO,10/17/2023 10:01,Europe,Kazakhstan,2019,Male,16.84
WHO,10/17/2023 10:01,Europe,Kazakhstan,2019,Female,21.44
WHO,10/17/2023 10:01,Europe,Kazakhstan,2015,Both sexes,18.59
WHO,10/17/2023 10:01,Europe,Kazakhstan,2015,Male,15.91
WHO,10/17/2023 10:01,Europe,Kazakhstan,2015,Female,20.62
WHO,10/17/2023 10:01,Europe,Kazakhstan,2010,Both sexes,17.16
WHO,10/17/2023 10:01,Europe,Kazakhstan,2010,Male,14.58
WHO,10/17/2023 10:01,Europe,Kazakhstan,2010,Female,19.19
WHO,10/17/2023 10:01,Europe,Kazakhstan,2000,Both sexes,15.31
WHO,10/17/2023 10:01,Europe,Kazakhstan,2000,Male,12.34
WHO,10/17/2023 10:01,Europe,Kazakhstan,2000,Female,17.76
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2019,Both sexes,20.01
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2019,Male,17.78
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2019,Female,21.67
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2015,Both sexes,18.41
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2015,Male,16.28
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2015,Female,20.24
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2010,Both sexes,17.56
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2010,Male,15.53
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2010,Female,19.31
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2000,Both sexes,16.72
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2000,Male,14.86
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2000,Female,18.27
WHO,10/17/2023 10:01,Europe,Lithuania,2019,Both sexes,20.93
WHO,10/17/2023 10:01,Europe,Lithuania,2019,Male,17.58
WHO,10/17/2023 10:01,Europe,Lithuania,2019,Female,23.46
WHO,10/17/2023 10:01,Europe,Lithuania,2015,Both sexes,20.32
WHO,10/17/2023 10:01,Europe,Lithuania,2015,Male,16.89
WHO,10/17/2023 10:01,Europe,Lithuania,2015,Female,22.95
WHO,10/17/2023 10:01,Europe,Lithuania,2010,Both sexes,19.87
WHO,10/17/2023 10:01,Europe,Lithuania,2010,Male,16.37
WHO,10/17/2023 10:01,Europe,Lithuania,2010,Female,22.49
WHO,10/17/2023 10:01,Europe,Lithuania,2000,Both sexes,19.46
WHO,10/17/2023 10:01,Europe,Lithuania,2000,Male,16.45
WHO,10/17/2023 10:01,Europe,Lithuania,2000,Female,21.66
WHO,10/17/2023 10:01,Europe,Luxembourg,2019,Both sexes,24.4
WHO,10/17/2023 10:01,Europe,Luxembourg,2019,Male,22.91
WHO,10/17/2023 10:01,Europe,Luxembourg,2019,Female,25.81
WHO,10/17/2023 10:01,Europe,Luxembourg,2015,Both sexes,24.44
WHO,10/17/2023 10:01,Europe,Luxembourg,2015,Male,22.81
WHO,10/17/2023 10:01,Europe,Luxembourg,2015,Female,25.91
WHO,10/17/2023 10:01,Europe,Luxembourg,2010,Both sexes,23.54
WHO,10/17/2023 10:01,Europe,Luxembourg,2010,Male,21.64
WHO,10/17/2023 10:01,Europe,Luxembourg,2010,Female,25.15
WHO,10/17/2023 10:01,Europe,Luxembourg,2000,Both sexes,21.77
WHO,10/17/2023 10:01,Europe,Luxembourg,2000,Male,19.38
WHO,10/17/2023 10:01,Europe,Luxembourg,2000,Female,23.72
WHO,10/17/2023 10:01,Europe,Latvia,2019,Both sexes,20.53
WHO,10/17/2023 10:01,Europe,Latvia,2019,Male,17.25
WHO,10/17/2023 10:01,Europe,Latvia,2019,Female,22.95
WHO,10/17/2023 10:01,Europe,Latvia,2015,Both sexes,20.35
WHO,10/17/2023 10:01,Europe,Latvia,2015,Male,17.14
WHO,10/17/2023 10:01,Europe,Latvia,2015,Female,22.65
WHO,10/17/2023 10:01,Europe,Latvia,2010,Both sexes,19.24
WHO,10/17/2023 10:01,Europe,Latvia,2010,Male,15.82
WHO,10/17/2023 10:01,Europe,Latvia,2010,Female,21.7
WHO,10/17/2023 10:01,Europe,Latvia,2000,Both sexes,18.33
WHO,10/17/2023 10:01,Europe,Latvia,2000,Male,15.06
WHO,10/17/2023 10:01,Europe,Latvia,2000,Female,20.64
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2019,Both sexes,19.02
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2019,Male,16.63
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2019,Female,20.92
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2015,Both sexes,17.76
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2015,Male,15.58
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2015,Female,19.53
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2010,Both sexes,16.53
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2010,Male,14.51
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2010,Female,18.18
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2000,Both sexes,15.77
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2000,Male,14
WHO,10/17/2023 10:01,Europe,Republic of Moldova,2000,Female,17.16
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2019,Both sexes,18.33
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2019,Male,16.97
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2019,Female,19.64
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2015,Both sexes,17.9
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2015,Male,16.57
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2015,Female,19.18
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2010,Both sexes,17.46
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2010,Male,16.11
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2010,Female,18.75
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2000,Both sexes,16.44
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2000,Male,15.17
WHO,10/17/2023 10:01,Europe,The former Yugoslav Republic of Macedonia,2000,Female,17.67
WHO,10/17/2023 10:01,Europe,Malta,2019,Both sexes,24.49
WHO,10/17/2023 10:01,Europe,Malta,2019,Male,22.99
WHO,10/17/2023 10:01,Europe,Malta,2019,Female,25.86
WHO,10/17/2023 10:01,Europe,Malta,2015,Both sexes,24.23
WHO,10/17/2023 10:01,Europe,Malta,2015,Male,22.7
WHO,10/17/2023 10:01,Europe,Malta,2015,Female,25.58
WHO,10/17/2023 10:01,Europe,Malta,2010,Both sexes,23.2
WHO,10/17/2023 10:01,Europe,Malta,2010,Male,21.46
WHO,10/17/2023 10:01,Europe,Malta,2010,Female,24.71
WHO,10/17/2023 10:01,Europe,Malta,2000,Both sexes,20.81
WHO,10/17/2023 10:01,Europe,Malta,2000,Male,19.03
WHO,10/17/2023 10:01,Europe,Malta,2000,Female,22.38
WHO,10/17/2023 10:01,Europe,Montenegro,2019,Both sexes,19.44
WHO,10/17/2023 10:01,Europe,Montenegro,2019,Male,17.44
WHO,10/17/2023 10:01,Europe,Montenegro,2019,Female,21.32
WHO,10/17/2023 10:01,Europe,Montenegro,2015,Both sexes,18.99
WHO,10/17/2023 10:01,Europe,Montenegro,2015,Male,17.25
WHO,10/17/2023 10:01,Europe,Montenegro,2015,Female,20.59
WHO,10/17/2023 10:01,Europe,Montenegro,2010,Both sexes,18.97
WHO,10/17/2023 10:01,Europe,Montenegro,2010,Male,17.47
WHO,10/17/2023 10:01,Europe,Montenegro,2010,Female,20.3
WHO,10/17/2023 10:01,Europe,Montenegro,2000,Both sexes,19.21
WHO,10/17/2023 10:01,Europe,Montenegro,2000,Male,17.65
WHO,10/17/2023 10:01,Europe,Montenegro,2000,Female,20.61
WHO,10/17/2023 10:01,Europe,Netherlands,2019,Both sexes,24.08
WHO,10/17/2023 10:01,Europe,Netherlands,2019,Male,22.96
WHO,10/17/2023 10:01,Europe,Netherlands,2019,Female,25.13
WHO,10/17/2023 10:01,Europe,Netherlands,2015,Both sexes,23.63
WHO,10/17/2023 10:01,Europe,Netherlands,2015,Male,22.27
WHO,10/17/2023 10:01,Europe,Netherlands,2015,Female,24.87
WHO,10/17/2023 10:01,Europe,Netherlands,2010,Both sexes,23.29
WHO,10/17/2023 10:01,Europe,Netherlands,2010,Male,21.59
WHO,10/17/2023 10:01,Europe,Netherlands,2010,Female,24.8
WHO,10/17/2023 10:01,Europe,Netherlands,2000,Both sexes,21.32
WHO,10/17/2023 10:01,Europe,Netherlands,2000,Male,19.15
WHO,10/17/2023 10:01,Europe,Netherlands,2000,Female,23.23
WHO,10/17/2023 10:01,Europe,Norway,2019,Both sexes,24.66
WHO,10/17/2023 10:01,Europe,Norway,2019,Male,23.47
WHO,10/17/2023 10:01,Europe,Norway,2019,Female,25.76
WHO,10/17/2023 10:01,Europe,Norway,2015,Both sexes,24.2
WHO,10/17/2023 10:01,Europe,Norway,2015,Male,22.84
WHO,10/17/2023 10:01,Europe,Norway,2015,Female,25.44
WHO,10/17/2023 10:01,Europe,Norway,2010,Both sexes,23.5
WHO,10/17/2023 10:01,Europe,Norway,2010,Male,21.89
WHO,10/17/2023 10:01,Europe,Norway,2010,Female,24.96
WHO,10/17/2023 10:01,Europe,Norway,2000,Both sexes,21.97
WHO,10/17/2023 10:01,Europe,Norway,2000,Male,19.98
WHO,10/17/2023 10:01,Europe,Norway,2000,Female,23.74
WHO,10/17/2023 10:01,Europe,Poland,2019,Both sexes,22.13
WHO,10/17/2023 10:01,Europe,Poland,2019,Male,19.52
WHO,10/17/2023 10:01,Europe,Poland,2019,Female,24.33
WHO,10/17/2023 10:01,Europe,Poland,2015,Both sexes,21.5
WHO,10/17/2023 10:01,Europe,Poland,2015,Male,18.83
WHO,10/17/2023 10:01,Europe,Poland,2015,Female,23.73
WHO,10/17/2023 10:01,Europe,Poland,2010,Both sexes,20.99
WHO,10/17/2023 10:01,Europe,Poland,2010,Male,18.24
WHO,10/17/2023 10:01,Europe,Poland,2010,Female,23.26
WHO,10/17/2023 10:01,Europe,Poland,2000,Both sexes,19.2
WHO,10/17/2023 10:01,Europe,Poland,2000,Male,16.53
WHO,10/17/2023 10:01,Europe,Poland,2000,Female,21.39
WHO,10/17/2023 10:01,Europe,Portugal,2019,Both sexes,24.34
WHO,10/17/2023 10:01,Europe,Portugal,2019,Male,22.12
WHO,10/17/2023 10:01,Europe,Portugal,2019,Female,26.29
WHO,10/17/2023 10:01,Europe,Portugal,2015,Both sexes,23.8
WHO,10/17/2023 10:01,Europe,Portugal,2015,Male,21.68
WHO,10/17/2023 10:01,Europe,Portugal,2015,Female,25.63
WHO,10/17/2023 10:01,Europe,Portugal,2010,Both sexes,23.1
WHO,10/17/2023 10:01,Europe,Portugal,2010,Male,20.94
WHO,10/17/2023 10:01,Europe,Portugal,2010,Female,25
WHO,10/17/2023 10:01,Europe,Portugal,2000,Both sexes,21.21
WHO,10/17/2023 10:01,Europe,Portugal,2000,Male,19.07
WHO,10/17/2023 10:01,Europe,Portugal,2000,Female,23.11
WHO,10/17/2023 10:01,Europe,Romania,2019,Both sexes,20.25
WHO,10/17/2023 10:01,Europe,Romania,2019,Male,17.81
